ID	Name	Length	G2B2_1	G2B2_2	G2B2_3	I47F_1	I47F_2	I47F_3	logFC	logCPM	PValue	FDR
ENSG00000166435	XRRA1	8456	7.8612184	6.288091585	7.258542643	6.342013436	5.799110333	7.842353959	-0.102643713	2.797164243	0.581801204	0.692321674
ENSG00000187051	RPS19BP1	3113	35.6465593	36.43203578	35.76673186	34.01625388	32.67023544	33.7345702	-0.102698532	5.170649395	0.285604843	0.403587374
ENSG00000106524	ANKMY2	4005	34.29117681	35.45965048	34.60957289	31.18593384	31.7515645	34.29473834	-0.102839134	5.184286425	0.34530426	0.46803273
ENSG00000133983	COX16	2238	12.87613359	12.70583454	12.36056175	11.26886685	12.22980694	11.82577184	-0.102867832	3.622721268	0.463393123	0.58489506
ENSG00000100441	KHNYN	7506	47.03177215	43.43320992	40.81615283	36.89898726	43.4072021	41.88812869	-0.102916711	5.544414162	0.327696942	0.449471815
ENSG00000176105	YES1	7968	230.5505603	227.1492053	244.5287301	222.3373636	217.9546814	213.5485431	-0.103088844	7.808067399	0.346027804	0.468702511
ENSG00000109189	USP46	12246	64.10959144	63.98295252	67.53600546	60.69464098	62.64187498	58.81765469	-0.103107083	6.009029711	0.476430555	0.597658876
ENSG00000132591	ERAL1	2443	57.06160252	53.74049406	59.43589266	52.25609418	54.94800583	51.34874616	-0.103109258	5.831426232	0.323071831	0.444529853
ENSG00000134146	DPH6	8043	23.92250082	23.9206783	24.93151603	22.74738703	21.70360105	23.34033916	-0.103113203	4.514936319	0.443466871	0.565527898
ENSG00000145545	SRD5A1	3326	25.41342155	24.56893516	25.19450671	23.42876038	22.79452279	23.77602549	-0.103117436	4.571261812	0.379717927	0.502854167
ENSG00000259888	CTD-2540M10.1	291	1.15207511	1.231688042	1.788336593	1.415160023	1.033504812	1.493781706	-0.103122135	0.57396566	0.783984897	0.858713965
ENSG00000151532	VTI1A	8863	30.97048973	30.597724	30.19132954	30.13766715	28.47879926	26.76358891	-0.103189835	4.917484949	0.508893365	0.628140696
ENSG00000135945	REV1	7419	57.2649099	61.32509938	60.54045349	53.40918753	57.47435092	55.95457309	-0.103259264	5.781909776	0.265383654	0.381678399
ENSG00000112146	FBXO9	4873	59.29798362	67.35388821	62.01320128	57.13053426	59.08202508	59.44006374	-0.103326289	5.899677772	0.279759686	0.397320116
ENSG00000160695	VPS11	5441	73.93611444	77.27221824	71.74385627	71.02006782	69.35965626	67.09569498	-0.103334441	6.218360848	0.387211596	0.510498682
ENSG00000206532	RP11-553A10.1	1360	0.948767738	0.713082551	0.788972026	1.048266684	0.516752406	0.684649949	-0.103497265	-0.086741327	0.851957621	0.909785945
ENSG00000095787	WAC	11458	218.2165797	213.4709855	214.6529893	204.98855	202.7966109	193.7559355	-0.103519247	7.681142908	0.319546646	0.44075635
ENSG00000047056	WDR37	5638	41.61024222	43.62768698	44.60321856	39.4148273	40.76602313	40.76779241	-0.10352289	5.414313673	0.272970624	0.390124256
ENSG00000101844	ATG4A	3002	8.945524386	9.399724534	9.941047533	8.857853477	8.727373967	8.775967526	-0.103585095	3.203803984	0.547857465	0.662396122
ENSG00000234337	RP11-297L17.6	1484	4.472762193	5.510183348	4.891626564	4.926853413	4.535937785	4.356863311	-0.10362297	2.449922135	0.573619032	0.685264755
ENSG00000186019	AC084219.4	3485	1.355382483	1.166862356	0.841570162	1.048266684	1.090921746	0.933613567	-0.10368107	0.300679285	0.801827252	0.8719575
ENSG00000112996	MRPS30	6195	71.63196421	69.36348449	77.00366978	65.25460106	66.8907281	70.83014925	-0.103739765	6.100071243	0.402832204	0.525885206
ENSG00000144048	DUSP11	3797	17.48443403	15.10438494	16.41061815	14.67573357	15.61740605	15.31126249	-0.103775109	3.965042173	0.413521619	0.536114569
ENSG00000147996	CBWD5	11044	1.626458979	1.81511922	1.946130998	1.362746689	2.00959269	1.68050442	-0.103827817	0.830897571	0.766423834	0.845304857
ENSG00000115234	SNX17	3512	107.2785235	104.7583093	102.9345504	95.44468155	96.17336443	101.4526742	-0.103976494	6.725792201	0.284760195	0.402711314
ENSG00000053254	FOXN3	11008	101.6536862	112.0836119	108.1943639	95.81157488	101.8576409	101.8883606	-0.103995293	6.589048274	0.62218941	0.728058611
ENSG00000213096	ZNF254	6343	40.11932149	41.09948521	43.70905026	39.99137398	38.75643044	37.53126538	-0.10411194	5.294388086	0.299950358	0.419260195
ENSG00000166816	LDHD	2974	3.11737971	3.306110009	3.944860132	3.459280056	3.043097501	3.174286126	-0.104217106	1.748285199	0.707912439	0.79937377
ENSG00000185818	NAT8L	5943	459.7457382	438.1568147	424.7299409	429.1079669	419.6603705	381.4122624	-0.104330277	8.57528298	0.259146406	0.374592079
ENSG00000237821	AC083873.4	1098	15.92574417	16.46572436	17.56777712	16.30054693	15.50257218	14.68885345	-0.104401168	3.972685081	0.411355564	0.53390863
ENSG00000104774	MAN2B1	5256	54.35083756	60.67684251	58.43652809	50.84093416	53.11066394	57.5105957	-0.104578523	5.707568063	0.290918463	0.409123556
ENSG00000260852	FBXL19-AS1	3950	6.844681538	4.213669619	4.681234023	5.13650675	3.732100709	5.726163208	-0.104663075	2.461795816	0.650923642	0.752315886
ENSG00000151445	VIPAS39	4628	43.5077777	44.40559521	43.13047078	41.82584068	37.95259337	42.0748514	-0.104691279	5.368243382	0.294315694	0.413237482
ENSG00000183186	C2CD4C	3096	3.049610586	2.657853144	3.313682511	3.039973383	3.043097501	2.302913464	-0.104693661	1.784910145	0.70957393	0.800610811
ENSG00000128654	MTX2	1955	16.06128242	14.8450822	17.19959018	13.05092021	16.53607699	15.24902159	-0.104730085	4.0988291	0.49458753	0.614358963
ENSG00000101577	LPIN2	6776	101.2470715	104.6934836	108.0891676	97.33156158	97.20686925	97.53149725	-0.104754427	6.573064677	0.44279205	0.564784838
ENSG00000108506	INTS2	7580	39.78047587	41.29396226	40.18497521	38.41897396	38.06742724	36.22420638	-0.104836201	5.260258831	0.268931861	0.385755694
ENSG00000251667	RP11-844P9.3	950	1.219844234	1.490990788	1.998729134	1.729640028	1.492840284	1.182577184	-0.104866573	0.740484469	0.814318129	0.880697293
ENSG00000173209	AHSA2	8357	123.6786516	136.5228957	122.3432622	112.5314285	118.9678872	124.2328453	-0.10486738	6.873743941	0.410297281	0.532911196
ENSG00000121060	TRIM25	8308	72.58073195	68.97453038	68.16718308	66.87941442	65.97205715	62.05418172	-0.104905991	6.238615306	0.289490895	0.407708362
ENSG00000122218	COPA	6199	398.9568338	415.0788703	406.1102011	401.4861398	366.4922897	366.5366862	-0.104911204	8.732419666	0.328593654	0.450429273
ENSG00000138107	ACTR1A	5489	134.7927879	145.2095376	146.38061	128.4126687	136.7097198	131.4527902	-0.104922546	7.172364663	0.246016204	0.358830786
ENSG00000163162	RNF149	5348	38.69616988	36.95064127	39.60639573	36.00796058	34.6224112	36.59765181	-0.104967062	5.153044871	0.273966204	0.391232326
ENSG00000108264	NA	3529	25.68449805	25.3468434	27.82441346	24.89633374	23.36869213	25.14532539	-0.105075291	4.63893222	0.334700882	0.456893662
ENSG00000227347	HNRNPKP2	1389	17.07781928	15.23403631	15.20086104	15.67158692	13.43556255	15.00005797	-0.10509753	4.004490443	0.452014766	0.574000382
ENSG00000136935	GOLGA1	7738	84.7791743	92.05247475	91.31036252	83.65168135	82.04879867	83.65177556	-0.105183345	6.462669345	0.245564825	0.358416665
ENSG00000121297	TSHZ3	6371	7.725680152	8.945944729	9.257271777	7.966826796	9.186709438	6.970981297	-0.105267855	2.680679356	0.577241052	0.688161147
ENSG00000185453	C19orf68	2434	7.8612184	5.380531975	5.522804185	6.132360099	5.856527267	5.352717782	-0.105319348	2.6337487	0.590056353	0.699809498
ENSG00000259093	RP11-1112J20.2	812	1.9653046	1.037210983	1.104560837	1.153093352	1.378006416	1.244818089	-0.105397051	0.571483588	0.788936419	0.862683702
ENSG00000155256	ZFYVE27	4043	41.06808923	38.70093481	40.71095656	37.84242728	35.88558374	38.27815623	-0.105465987	5.274250954	0.292585798	0.411196608
ENSG00000135929	CYP27A1	3396	0.745460366	0.518605492	0.525981351	0.576546676	0.803837076	0.248963618	-0.105533425	-0.302651291	0.912026979	0.951677596
ENSG00000074842	C19orf10	1671	38.35732426	39.99744854	36.02972254	35.06452057	35.94300068	35.22835191	-0.105593578	5.301698019	0.331673565	0.453602945
ENSG00000152558	TMEM123	7192	279.8864827	273.9533509	270.0388256	262.0666709	256.7111119	246.847427	-0.105659378	8.083403605	0.306487732	0.426582115
ENSG00000189306	RRP7A	4074	30.49610586	29.75499008	27.61402092	28.09354712	26.81370817	26.6391071	-0.105701802	4.765675396	0.356556019	0.479634499
ENSG00000171311	EXOSC1	2443	19.85635337	16.14159592	18.67233796	16.14330693	17.51216487	17.17848962	-0.105716262	4.184299809	0.43613725	0.558359666
ENSG00000196290	NIF3L1	1992	26.83657316	26.12475164	26.08867501	23.90048039	26.1821219	23.34033916	-0.105889404	4.668170152	0.329860578	0.451596062
ENSG00000229204	PTGES3P3	963	4.540531317	5.121229229	5.68059859	5.450986755	4.823022455	3.983417884	-0.105907255	2.359928521	0.639501089	0.742270121
ENSG00000006194	ZNF263	8598	49.74253712	55.68526466	48.65327496	45.75684074	49.26372936	48.11221913	-0.105950424	5.571011646	0.302438683	0.422160691
ENSG00000185189	NRBP2	6760	170.2360398	196.1625272	168.7874155	163.110296	163.6956788	170.4778373	-0.105953631	7.481539304	0.7184612	0.808060123
ENSG00000173875	ZNF791	4880	44.79539106	43.17390717	44.76101297	41.45894734	42.89044969	38.96280618	-0.105987388	5.371311182	0.427230238	0.549971078
ENSG00000213619	NDUFS3	3197	69.86996699	65.21464056	67.22041665	62.79117435	60.57486536	64.60605881	-0.106006204	6.044199741	0.2753631	0.392579709
ENSG00000100422	CERK	5146	56.85829515	58.14864074	59.17290198	53.98573421	54.60350422	53.2782142	-0.106089321	5.851594069	0.233473971	0.34440501
ENSG00000107130	NCS1	5118	77.39233977	73.51232843	78.31862316	74.89865455	68.09648371	69.95877659	-0.106115871	6.081369424	0.299622384	0.4188336
ENSG00000204253	HNRNPCP2	993	121.9844234	115.778676	128.1290571	113.4748685	116.8434607	109.6684736	-0.10611883	6.899354431	0.356602473	0.479634499
ENSG00000164916	FOXK1	13394	144.68708	143.07029	132.2843098	130.8236821	129.0158507	130.3324539	-0.106119353	7.069733038	0.348396119	0.471008398
ENSG00000136854	STXBP1	4979	32.52917959	34.09831107	31.08549784	30.29490716	31.17739516	29.25322509	-0.106161663	4.985339794	0.427314153	0.550040596
ENSG00000261490	RP11-448G15.3	3508	5.08268431	4.148843932	4.260448943	4.717200076	3.617266841	4.170140597	-0.10620544	2.391555086	0.70994908	0.800876908
ENSG00000213445	SIPA1	4695	13.41828658	14.71543082	15.04306664	13.52264022	13.55039642	13.07058993	-0.106313427	3.919043429	0.470058593	0.591602729
ENSG00000177302	TOP3A	5844	43.03339383	46.41519149	44.39282602	39.36241397	43.06270049	41.95036959	-0.106378347	5.410218448	0.287417705	0.40540954
ENSG00000108349	CASC3	6733	239.7671612	256.0614615	257.6256657	229.6228171	236.3281003	233.9635598	-0.106412873	7.882897173	0.446878817	0.568790605
ENSG00000030066	NUP160	9050	88.438707	91.92282338	92.6253159	85.22408138	82.68038495	85.70572541	-0.106507023	6.414903648	0.239626269	0.351674977
ENSG00000188827	SLX4	8577	27.64980265	29.6253387	25.66788993	25.31564041	26.29695577	25.33204811	-0.106528056	4.753735459	0.338378895	0.460581014
ENSG00000152242	C18orf25	5608	43.71108507	42.33117325	43.23566705	40.20102732	39.04351511	40.83003331	-0.106615456	5.407324758	0.366089037	0.489280566
ENSG00000269904	MAP2K4P1	3731	2.439688469	2.00959628	2.366916079	2.725493377	2.181843492	1.369299898	-0.106618933	1.014427784	0.703077032	0.795623603
ENSG00000131931	THAP1	4013	8.945524386	10.56658689	12.46575802	10.1157735	10.16279732	9.522858379	-0.106755591	3.379506595	0.537534379	0.653535187
ENSG00000124279	FASTKD3	2906	19.58527688	17.30845828	17.09439391	17.71570695	15.04323671	17.30297143	-0.106834348	4.101799603	0.441069032	0.563407782
ENSG00000122126	OCRL	5753	66.95589465	69.29865881	67.79899614	65.09736105	61.60837017	62.73883167	-0.106929838	6.063921038	0.244187907	0.356916892
ENSG00000257913	RP11-386G11.5	2523	1.016536862	1.037210983	1.420149648	0.995853349	1.090921746	1.182577184	-0.10709093	0.269458409	0.824479299	0.888070218
ENSG00000256210	AC005255.3	683	3.252917959	3.111632949	3.681869457	2.88273338	3.502432973	2.987563413	-0.107133382	1.750568478	0.642130904	0.744476716
ENSG00000111269	CREBL2	4212	28.73410863	27.29161399	32.61084376	26.36390709	28.13429766	27.94616609	-0.107240046	4.802351614	0.368547814	0.491851786
ENSG00000166135	HIF1AN	13856	104.0933747	108.9719789	107.9839713	97.69845492	98.52745873	101.8883606	-0.10724803	6.700018025	0.229276891	0.339630477
ENSG00000105429	MEGF8	11510	391.7055375	376.7668896	380.389713	365.4257659	352.3677239	348.6735467	-0.107312454	8.551283812	0.355422128	0.478361818
ENSG00000103168	TAF1C	7376	105.923141	113.9635568	104.6176907	96.07364156	102.7763118	102.3240469	-0.10762703	6.562831593	0.308698575	0.428944997
ENSG00000246763	RGMB-AS1	2766	1.558689855	1.296513729	1.735738458	1.310333355	1.607674152	1.369299898	-0.107770825	0.956882599	0.746394654	0.829633178
ENSG00000163029	SMC6	9815	48.04830901	55.81491603	54.91245304	48.32509412	48.05797375	51.09978254	-0.107774916	5.660846786	0.276640262	0.393985267
ENSG00000118514	ALDH8A1	4277	3.320687083	3.500587068	3.734467592	3.668933393	3.502432973	2.614117986	-0.107797814	1.794999757	0.765266629	0.844383058
ENSG00000171791	BCL2	9044	62.75420895	61.45475075	62.43398636	62.05738767	57.41693399	53.65165962	-0.107985206	5.719542406	0.416348515	0.538867739
ENSG00000105568	PPP2R1A	5147	327.7992535	320.1740653	334.8923261	310.6014184	306.0322582	295.3330916	-0.108011615	8.35279995	0.259152778	0.374592079
ENSG00000182670	TTC3	15575	972.9613153	983.6649661	1022.139559	924.6760416	927.8002364	911.3935637	-0.10805258	9.800293432	0.231384829	0.341981644
ENSG00000244701	RP5-894A10.2	768	2.439688469	2.657853144	2.314317944	2.201360036	2.181843492	2.489636177	-0.108111471	1.328589001	0.718759527	0.808246401
ENSG00000186007	LEMD1	1526	0.338845621	0.064825686	0.21039254	0.314480005	0.114833868	0.124481809	-0.108115059	-0.820584635	1	1
ENSG00000271914	RP4-789D17.5	395	1.761997228	2.139247653	1.525345918	1.834466696	1.665091086	1.493781706	-0.108120709	0.789876268	0.752016044	0.833782138
ENSG00000053501	USE1	1458	25.07457593	22.62416457	27.08803957	20.96533367	25.03378322	23.52706188	-0.108190635	4.519021781	0.386921559	0.510262518
ENSG00000226970	RP11-82H13.2	243	2.168611972	1.490990788	1.683140323	1.310333355	1.550257218	2.116190751	-0.108221835	0.896699823	0.761567924	0.841665518
ENSG00000100554	ATP6V1D	4137	59.63682924	60.80649388	61.80280874	58.75534762	57.24468319	53.02925058	-0.108244732	5.95515598	0.233892452	0.344828694
ENSG00000066084	DIP2B	10455	253.320986	260.7289109	261.5179277	245.5564706	238.8544454	235.0838961	-0.10826048	7.864157049	0.391469782	0.514636676
ENSG00000155252	PI4K2A	4853	23.3125787	22.62416457	25.35230112	20.59844033	22.79452279	22.84241193	-0.108294258	4.559221339	0.427848511	0.550535741
ENSG00000140367	UBE2Q2	4402	67.49804764	67.67801665	69.692529	66.66976108	63.21604432	60.12471369	-0.108311319	6.08882101	0.242833663	0.355474306
ENSG00000106635	BCL7B	4036	26.83657316	27.03231125	26.56205822	25.83977375	24.45961388	24.27395273	-0.108311409	4.679245357	0.381791456	0.504696431
ENSG00000178860	MSC	2507	1.287613359	2.00959628	1.262355242	0.838613347	1.607674152	1.804986229	-0.108346373	1.109294626	0.764925109	0.844107527
ENSG00000092108	SCFD1	6628	74.13942181	72.53994313	76.68808097	69.44766779	69.99124253	67.78034493	-0.108511758	6.187382272	0.250027663	0.363689187
ENSG00000007255	TRAPPC6A	1217	26.49772754	23.72620124	19.35611371	21.12257368	21.47393331	21.84655746	-0.108554643	4.560367745	0.544865985	0.659701119
ENSG00000160305	DIP2A	12714	159.8673638	165.1110234	159.3197512	147.4911224	150.2026993	151.4943614	-0.108574624	7.243798086	0.253805205	0.368269825
ENSG00000165494	PCF11	9190	97.24869314	91.20974083	92.99350285	85.95786806	89.16849849	85.89244812	-0.108575304	6.494266053	0.282602644	0.400337418
ENSG00000235957	COX7CP1	191	3.998378324	3.759889814	3.366280646	3.564106724	3.330182171	3.36100884	-0.108577134	1.910152934	0.585754304	0.695835635
ENSG00000152705	CATSPER3	1749	1.016536862	0.648256864	0.631177621	0.943440015	0.401918538	0.746890853	-0.108630148	-0.451975108	0.779602898	0.855310294
ENSG00000101811	CSTF2	2208	30.29279849	30.79220106	33.66280646	28.8273338	28.708467	30.43580227	-0.10872469	4.858891628	0.38593539	0.50914455
ENSG00000184845	DRD1	4052	2.236381097	1.685467848	1.157158972	1.939293365	1.43542335	1.244818089	-0.10874371	0.024533246	0.745118955	0.828615897
ENSG00000070423	RNF126	3648	33.07133258	36.62651284	38.55443302	33.85901388	34.6224112	31.99182488	-0.108806788	5.13781909	0.325125474	0.446640695
ENSG00000213753	CENPBD1P1	4961	25.14234506	25.15236634	24.19514214	22.17084036	23.3112752	23.58930278	-0.108852084	4.573797933	0.303830258	0.423546348
ENSG00000150459	SAP18	3493	158.1053666	155.7112988	154.9015079	143.7173623	146.0686801	144.8345846	-0.108905618	7.296057217	0.221325887	0.330220019
ENSG00000239557	RP11-168J18.6	1230	7.996756648	6.677045704	7.468935183	6.813733444	7.349367551	6.348572253	-0.109018677	2.85304885	0.533663068	0.650532556
ENSG00000165724	ZMYND19	2367	26.42995841	27.81021948	23.56396452	24.63426707	24.40219695	22.96689374	-0.109031672	4.658513107	0.369304521	0.492647141
ENSG00000109184	DCUN1D4	7810	109.7859811	107.9995936	104.1443075	100.3191216	98.47004179	99.647688	-0.109070891	6.764969952	0.32038194	0.44147647
ENSG00000196700	ZNF512B	5999	120.8323483	123.0391529	112.8229998	107.8142284	113.2836108	109.4817509	-0.109291126	6.85549315	0.235480819	0.346703578
ENSG00000048140	TSPAN17	2992	30.83495148	32.80179734	29.87574073	27.88389378	29.28263634	29.5021887	-0.10947923	5.119630315	0.514081405	0.632802929
ENSG00000123095	BHLHE41	4153	82.13617846	77.27221824	79.47578213	79.93033463	72.6324215	68.7761994	-0.109495914	6.182879966	0.356339251	0.479385652
ENSG00000168175	MAPK1IP1L	7138	179.7237172	173.9921424	178.9388556	165.626136	167.6574473	160.3948107	-0.109576524	7.509759231	0.229968283	0.340270901
ENSG00000104976	SNAPC2	2035	12.0629041	12.25205474	12.15016921	11.00680018	10.62213279	12.19921727	-0.109588655	3.658450776	0.486819416	0.607088176
ENSG00000129749	CHRNA10	3226	0.81322949	1.490990788	0.894168297	0.471720008	1.263172548	1.244818089	-0.10959231	0.310036847	0.858077118	0.914523016
ENSG00000225402	AC010878.3	1046	7.319065407	7.454953941	8.626094155	6.656493441	8.440289297	6.659776775	-0.109643049	2.972054196	0.544006411	0.658997374
ENSG00000139921	TMX1	3262	87.48993926	88.81119043	85.89275461	81.03101465	84.2880591	77.61440783	-0.10970788	6.384671677	0.256599637	0.371514898
ENSG00000117791	41700	3096	3.9306092	4.278495305	3.471476916	3.459280056	4.248853115	3.049804317	-0.109853344	2.577359506	0.589930127	0.699704922
ENSG00000163950	SLBP	2662	36.32425054	40.58087971	40.29017148	37.89484061	36.17266841	34.54370196	-0.109862525	5.248314866	0.320321465	0.441426216
ENSG00000236264	RPL26P30	1258	7.386834531	6.74187139	7.784523994	7.233040117	6.488113541	6.59753587	-0.109933116	2.904315682	0.512581741	0.631421145
ENSG00000011485	PPP5C	6939	94.40238993	98.34056633	97.99032568	90.7798948	89.57041702	89.06673425	-0.10994073	6.545448875	0.223626129	0.332787965
ENSG00000066422	ZBTB11	6789	46.42185003	44.40559521	44.18243348	43.13617403	41.22535861	40.6433106	-0.110182726	5.432411274	0.288509448	0.406668729
ENSG00000132128	LRRC41	7656	105.7198337	102.554236	109.3515229	99.79498828	96.17336443	98.34062901	-0.110245185	6.720381181	0.220365867	0.329001212
ENSG00000136908	DPM2	3570	32.46141046	34.68174225	32.61084376	30.29490716	31.17739516	30.93372951	-0.110248882	5.045553696	0.293052512	0.411715382
